page,name,link,thumbnail,rating,date,snippet,images,local_guide
3,Isma Nuriyah,https://www.google.com/maps/contrib/110718081176545588795?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVxlaEf9vWy4IxrsOmyv2KNCCPwIhwaiMC6RIjIC455l3VzWyCU=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,"Sangat cocok untuk mengajak anak-anak berlibur disini. Dengan harga tiket (27 Desember 2019) 90ribu untuk Terusan (All Waterpark and Themepark) dikarenakan hari libur sekolah jadinya harga dinaikkan dari harga sebelumnya 70ribu, anak-anak sudah merasa puas dan sangat menikmati wahana yang ada. Untuk muda mudi mungkin lebih tertarik dengan spot selfienya saja, jika ingin memasuki themepark, harga tiket 20ribu (hanya masuk) dan jika ingin menikmati wahana, perlu membayar sesuai yang tertera dan harganya cukup terjangkau. Untuk waterpark dibuka sejak pagi, namun untuk themepark dibuka pukul 16.00 WIB, mungkin karena spot selfie yg disediakan menggunakan lampu2 yg akan indah jika pada malam hari. Kelemahannya yaitu belum sepenuhnya indoor, jadi jika musim hujan seperti sekarang ini, air masih bisa menetes di sekitar wahana, bahkan saat akan ke mushola, harus hujan-hujanan. Overall bagus, banyak crew juga yg bisa ditanya jika kita kesulitan mencari informasi. Oh iya, penjual makanan juga banyak di dalam, dengan harga jual yang standar karena memang di tempat wisata pasti lebih tinggi dibandingkan di luar tempat wisata.","['https://lh5.googleusercontent.com/p/AF1QipPFcUOLZKHMT7tkgzWjwod9bE-aBRWPdm9SYiT7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN-yZckBfspAejbaQIS4YE26IxiZoDvK816mt-z=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPxsVCuWmJVrLxm6srX-c9yTdPBELQhxl_8ZWQ5=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM0IatDdIom4aXxrPEWY4CM8hZvPapqcvTNMduw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNWyHKMq5M7yI3AizvbkrJ0qxqBxNZ8pMdbeSa4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPOtvTY_FuaACxITVj52B4mNSTM0eVEFkKXBEou=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMWjXClUljtdUBKM2hNOSz4OKRl9sh982lR4yHt=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNf3cSsMa3VcbaEV7QUhBEXzJd8zeze1QKcvi_L=w150-h150-k-no-p']",True
3,Rica hsc11,https://www.google.com/maps/contrib/109465437220394169527?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI8CP2v_-o2p4xt58WiE9atNPb9MNpyzX8rJk4Fa9DMIC8zAg=s120-c-rp-mo-ba2-br100,4.0,3 bulan lalu,"bagus banget tenpatnya, luas, bersih, indah, tiket masuknta juga terjangkau, banyak permaian, permainanya juga tidak membuat bosen, cocok untuk anak anak ataupun orang dewasa 👍👍",,True
3,Ruli Kushendrayu,https://www.google.com/maps/contrib/108692252632943223715?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXakkrobDwxoDLWK3M4JhYj16If7n_Nq9LZFvQXb4nZ9f5B5iVpdQ=s120-c-rp-mo-ba5-br100,5.0,5 tahun lalu,"Disini, tiket masuk terusan 45rb tiket biasa 15rb. Kyknya mending tiket terusan, krn ada wahana2 kayak hutan fantasi, rumah jagal, dll @10rb-12rb/org.
Tiket terusan free untuk masuk wahana2 dan permainan tertentu. Permainan di tengah2 sperti menembak kaleng atau lempar karet gelang, bayar lagi, murah sih, 3rb-5rb.
Makanan nya banyak cemilan dan minuman.
Yg seru ada tempat luas dgn rumput sintesis dgn banyak miniatur, candi, rumah adat, lampu2.. Semakin malam semakin indah dengan penataan lampu2..","['https://lh5.googleusercontent.com/p/AF1QipOVVLVWWFbkqoJ8XGDWnIs0GCY5o6Do36AVoVxh=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNiwM2UdkkBVMNWggDFt_9qUIXe3XHvEluTYmze=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNXxq9lkhqZlvZwaxddpsaSB-8CNSJ_1i7TP840=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM5f9N2NDqtEEk11wRBHH2sRqlExXUHjQMrtMSd=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNGihymSOIxvVPf7fqRnJwJ0mT8aW7lqcAI6Zjl=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNB_XkBYZ0D-Wk3GkV41_EmZBL55o95TfPNjMn6=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO3_LVjzYYJGrCT5gF75cxesLCMILycVKpdmGwU=w150-h150-k-no-p']",True
3,yoh ho,https://www.google.com/maps/contrib/110579068354195283652?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJrST3E50Y-pyXH4Bfi5sXobAPUu9L0oAx64dz9xeganJHdbw=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,"Bagus banget pemandangan lampu lampunya yang banyaak banget. Permainannya juga banyak. Recommended banget buat wisata keluarga. Atau buat pasangan. Worth it sih untuk tiket masuknya aja 15rb dan untuk seluruh permainannya 45rb. Tapi ada tiket satuan juga. Jadi kalian juga bisa cuma beli tiket masuknya aja. Bukanya mulai jam 16.00 - 22.00 kalo ga salah. Terua disana ada loker penitipan barang juga. Jadi buat kalian yang traveller ngga perlu susah susah bawa barang banyak buat masuk ke go Fun! 😊
Oiya tempatnya juga agak daerah kota. Ngga sampe 5 mnt buat ke swalayan Bojonegoro (KDS) dan ga sampe 10mnt buat ke Stasiun Bojonegoro.","['https://lh5.googleusercontent.com/p/AF1QipO5ukzo4ISOZNN-Sv_9X-6uHw1w6qYdDuDnyGwJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN8NqCtTuBdXo87qqVrODO8vq3RAa4kSeDL2AMz=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOPhqoAIB2oSkcPdXbMxhoNrLNxTFFi0QusPo7q=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOprrT3wKPUI6xAn-UVc5keBF5dkUghfcv6ItyS=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMiwTVQMdRTIfU_kpZTBA3UgU5s8KgrpqcJL-Tk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNHXCHpiw9uq8BJeBtuPi4TXhAnatX_8x1FmeEN=w150-h150-k-no-p']",True
3,Habibi Fahmi,https://www.google.com/maps/contrib/102244218142281028731?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVLM89fmjLk79aE9Elb8KcxsnaYjKh1rvabRZzkETsq7qrpbePO=s120-c-rp-mo-ba4-br100,5.0,setahun lalu,"Tempatnya indoor, tdk khawatir kehujanan, tiket wahananya murah2, dari 5rb - 15rb.
Klo tiket terusan utk ke wahana hanya 65rb.
Harga makanan di dalam juga terjangkau.
Sangat recommended utk liburan keluarga.","['https://lh5.googleusercontent.com/p/AF1QipOOz6Hq4Rx_32aP86KP9QjzBwpBFIEH8e1ihGvk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNnF4rutWz9yKFnifO-Pgt4hdlNjoDmpH34zBuY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOauW_-Obzo1XglbjcIfuEb6jBvxnTB0_7drbh4=w150-h150-k-no-p']",True
3,Muhammad Kemal Al Ashri,https://www.google.com/maps/contrib/109706787306627386504?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWcmJqEoJfAD2xJdtRuK4rw9KTRej3s7ag2IS5CX1lhQuTJhjp4=s120-c-rp-mo-ba5-br100,4.0,5 tahun lalu,"Go Fun Bojonegoro !

Pertama kali mencoba taman bermain Go Fun Bojonegoro
Dengan harga tiket masuk terusan 45 rb, kita sdh dapat mencoba hampir semua wahana yang terdapat di area bermain go fun ini. Lokasi nya terletak di pusat kota Bojonegoro, sehingga sangat mudah di kunjungi.  Wahana yg tersedia cukup banyak dan kondisi nya masih terawat dengan baik dan bersih sehingga pengunjung pun nyaman untuk datang kesini.
Wahana yg tersedia pun bervariasi, bisa untuk anak anak ataupun orang dewasa

Di dalam go fun juga tersedia food court, sehingga pengunjung tidak perlu repot repot keluar untuk mencari makanan. Harga makanan nya pun relatif terjangkau, mulai dari 10 ribu rupiah hingga 50 ribu rpiah.
Tersedia toilet, mushola, ruang menyusui dan smoking area.

Area tempat parkir nya pun luas dan nyaman.
Banyak spot foto yang bagus disekitar go fun.

Saya berkunjung ke go fun pada bulan juli 2019","['https://lh5.googleusercontent.com/p/AF1QipMAD3oBtHml63p1FmZwBuvhAFODVjB4H2YUDQTK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN21FyRPGYOvEHyj6gRpHchby6sWd71AFI0QYbv=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOV4TGti21YOvmYlUSOC1eFmbasxAX1ZYroG_iY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNAqotRwXq9i9XH9V21eB___tqrIIxcQ0FAqFfG=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM51_58zFxWYIHUQTAAAfhat_z3_Wh_VA3CGZ2c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNjHXajoFMV4IO3-rB2LPUlXD-sJUXFnm9UNeeF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOZjK20xj6QV-MW9sM0u3EIv51AgRfopKmv3aqH=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNoyPBO0riZlFmN08AHnTSPM8GO00W-cEORZenA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMDSKYtOvazeBUJDPoyrptJTKfq_V6GDcpG-aOo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNWSqbkLeyXs8NofBD_T1VdpZe9FZQiiH1Z05Zx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPFwfHehLASsbSa8JREcqA8eDxxzhuwg2NISJ8y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMeXPTzGR1pRpag9bARuvwpgQDZSUGcBBA6vOXg=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM0n-lJgD3uCS9vmaekm6K_2aXeoWT-zYjZzh0Y=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMCzZoFnWKqhCBlFDM_vNTTYCSlpF88WLkcTb47=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOxBuXIFQfr8sLOsqV3llyZl84pacARuk-sPpOm=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOWypyzgJXEArLXOYnCTrZTcmXwDPT1i54X8ONo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNrH8BNpGopafsLDnDfPK7cfRo1iJ_YSQ0dQ1f7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOVFpPSwIgaO8ZUuDRzm-dVTkKqV_6YM3OEihgP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNhb5PvkPCiktysTWnfrtslPpzny3QXp1jpa_m8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPKd6II_6zLmwLywXkz8JppVjF3pib4-lzY4ttK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMnujQv24aoDjtXhu7ZdbKbu4joZOjOXhe0QH02=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMjalEtpQnVB3q8gRx65KZS7-3luqC3cNIEGMl9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMzDfuJJpKyiof1fbCCRSuxhfZFqF0Cai80xR_H=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMC38pcKOsC7AHaFYY35VpmMUU5tI5v29kratv9=w150-h150-k-no-p']",True
4,Faizhal Rifky Alfaris,https://www.google.com/maps/contrib/109596879264447796055?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU-zVyGtO4ugOGdmnllKoL42BMAypLgnfWC51Zi9JQrirQi3Od6=s120-c-rp-mo-ba4-br100,5.0,3 tahun lalu,"Tempat qahana bermain yg instagramable, cocok untuk liburan keluarga. Lokasinya sangat mudah ditemukan. Berjarak sekitar 1-2 KM dari stasiun. Banyak tempat foto yg bagus, apalagi jika menjelang malam dengan hiasan lampu2 yg memanjakan mata. Hanya saja temoat ini batu dibuka sore hari (16.00 kalau tidak salah)","['https://lh5.googleusercontent.com/p/AF1QipMHDVbcoGv5NUOBs06wLcE97yq4B6PB6ahakJ0w=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOIrS-sTKFpQ6A5W9smrCJocAHa6ihFCsCTzxv0=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNAtaAS8vMdX_gTI8v5xOaimamLiUDNtpQwYi7U=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPjEvN6Hkq-FR04g6tSFCaHQEsyddgaNW5IqUya=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOhP-wNDfYNx0mMPt_d3iG9ssgwGprJxsBqLIoy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN84QRTs5cvefy6422Q9RNMKnBWMJUgpHfhZxCw=w150-h150-k-no-p']",True
4,Sukma Kinanti,https://www.google.com/maps/contrib/107232864045411018796?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXvkRyQiTgeh7I-mvU9MJQmiaRWB3ujVfTam2R7fAVtJhQlNDk=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"Wahana lumayan banyak, tempatnya instagramable banyak spot foto lucu 🥰 tiket masuknya murah bingittt. Fasilitas lain seperti toilet dan mushola juga terawat dan bersih 👍","['https://lh5.googleusercontent.com/p/AF1QipML66ugShUOuQ4596joVIOZOdeF9iff2Lp6wMI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOV1jtDC-hnNhRMNtiBeHfyCnhCUciDXFL_xZU=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMsgCZOOD6KBELJXnoblcI_IpLdh2sJR_W_R5Q=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOL1sbUxsTvDuEiBvJYaWAog46PkRb97oXx3Fc=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPNmUPlE9QP7n5CjBEKOdNQ3BCwltBgQf4rWd8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPpMahaBAYn9zohM_ySeDeJ0Hvnxf8c-t15zoY=w150-h150-k-no-p']",True
4,Al Alfandie,https://www.google.com/maps/contrib/104652380345564598232?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZS7eXBJt-4gA2DtWhYrz0MMCNhf8Xlq0RGlnIM0r-MqweW8GI=s120-c-rp-mo-ba5-br100,5.0,setahun lalu,Tempat wisata tematik yg lengkap dan cukup ekonomis dg biaya masuk 15.000 kita sudah bisa masuk dan harga masuk wahana pun bervariasi dari harga 5rb - 15 RB kita bisa menikmati beberapa wahana di gofun,"['https://lh5.googleusercontent.com/p/AF1QipNj6LzKPsxfDxJIPY4KeImNCe7ODuByIrnS0lUP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN5Qx8Sn3fUSC8mrdx-OR0fMyC216lmZ1zOFBPw=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPDqHskeqJ_pWm2qXq1pK34pn6fZuCd_KBJd8zj=w150-h150-k-no-p']",True
4,Fendy S. Satya,https://www.google.com/maps/contrib/112568958830038161306?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVn8BSh3imrCETI2k48OUVvs7nTT3NbygJvEK4BtXBGcbY9kklS=s120-c-rp-mo-ba4-br100,4.0,3 tahun lalu,"Pas libur iseng aja jalan-jalan ke Bojonegoro. Trus ngajak anak maen ke gofun. Konsepnya seperti BNS (Batu Night Spectacular) cuman gofun indoor, jadi aman kl pas ujan. Cuman wahananya levelnya masih dibawah BNS sih.

HTM 60k weekend semua wahana. Anak maen puas, kita bisa main satu wahana berkali2 jadi puas banget.

Tersedia food court yang harganya ramah di kantong. Okelah, boleh dicoba.","['https://lh5.googleusercontent.com/p/AF1QipPgzmwcVBBv9mbSbetww83jRGoM10j9-XkV92yg=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNwrC5N3tJScnVU_xvAGeMJgczTpGYMfVVaAx0s=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNxxaP7yFg3L0v53FWgDPi9bEAuOikaa9PecP8K=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNsiXfaimlP9C5E81sKeq5aYpPI2DDzLDnCtY-R=w150-h150-k-no-p']",True
4,Afi Choirunnisak,https://www.google.com/maps/contrib/103007016567181591903?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXQUvL4K56YbUllJKpZajuy6cu5tI1qDkb8LXiMs5G4fG-9V3k5=s120-c-rp-mo-br100,5.0,3 bulan lalu,"Tempat nyenengin bocil2, wahana seru, tiketnya terjangkau. Asyik dan buka sampai malam. Tapinya terlalu jauh kalau dari jogja..hihihi..next kalau lagi kesana pengen mampir lagi.",,True
4,Aliev alif,https://www.google.com/maps/contrib/109312875349441809980?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWn19ehLfDWs8qmW4h9OMeyIX3563xjjDdsQ0s6kq2C_6KK0PA=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,"Tempat Wisata Malam Hari terbesar di Kabupaten Bojonegoro, banyak sekali wahana yang di tawarkan di GoFun ini, pemandangan saat malam hari uang sangat indah dari lampu warna warni dan juga beraneka ragam membuat nilai plus dari spot wisata malam di Bojonegoro ini, recomended banget untuk sarana rekreasi keluarga saat malam hari","['https://lh5.googleusercontent.com/p/AF1QipPKbAtPef7fLJbfL-knt2MOGCagtZIo89T8XtzW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOo2f_OPAVh3Jj5J1FUqXETFPYLpOfRb7Qp-YDK=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPmExiujBnx2asZiYX_jFXgnOlHcdb0VPNhAFMA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP1EyPK7JbA_-EFKrViBXsLCWOs6dsdCcCzebcY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP9yfQ5kYLM9BzsDkhYdCVrapfjM0RMUyX4JUqP=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPizXpQb29d-kACDi1CbQrDa3toMzjzhkqm3jpn=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMuJm8ynqYRHFRBS4wRKLhGrhRd5te5H0PDNyN1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOZLsii0yl-K3RWjVBZFqwXU_D52ItpCq3uIbXx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPc7Aqq96NpBs0AGmP1rS1FDGchCvRV1oqw7eJ8=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOLeK5gF-qVUxsEGV4mC9bTucnphHiWffgpjW4J=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMqJJ6EzKKOmkflQo7LsNeFNk1bqM2bO7rc4TpG=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMtSbEgq9lI4CW6jom2fwRwlWylw1MxnlB9x1lf=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPcF58mN7bDaJyj65uqvkklubCSTEOszhjIwpJ1=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOjepyFSOPibLm2y7bJj8Mr3svcmipwM1yp1KRo=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNjKq8d3Jz5d3xKWAAv3Vv1sCRIr4LTMOvMVyL7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP0sy8n-_9c0tubD5va9DbaaQ3B6uBrO2j4Y5wQ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMBtKJgtVwd9BimxqXgzIW5Mki-jzJDFlbx4sZ2=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP7n5_REZL4XTU5pqpAOKGESS6XMQAMpAFNKPQZ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNwWVvwPFvmRXvroDyhGTJulZPLjTWgbp5B0tKn=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOR_g5KgqLvG5L4TDR5gEwYV6MJCc0rt_xhH65A=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPDShHCJ2WzvXZM76coSRP-ae2tzopd5DBCdrDF=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNjWTuuZ1AN5YBAFIrt1ejEwFCcjI-d90CK18Xf=w150-h150-k-no-p']",True
4,Nia Senjawati,https://www.google.com/maps/contrib/110017078236468950148?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVGNV9IBwlVPnzPZHHpzbLkD8ydgnqoqLhyprrncfgWsgeCwI6j=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"Dr rembang lumayan pegel nyampe sini. Waktu itu beli tiket masuk saja krn sdh bs diprediksi bocil hanya main wahana tertentu. Tempatnya nyaman sih. Tiba disana jam 3 an dan nunggu buka dl, tp ngga bosen krn byk spot foto yg instagramable. Kaos couple juga murah2.","['https://lh5.googleusercontent.com/p/AF1QipPeC1BTZfd1OlUS6f2NFI20vTh1wFpJawqgK0Yr=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP16gAUVWZvo09RQQ2eRZakM9T4dQ0LiNvxGkmk=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO8fQ3kAIjHCZDybG9KbqpLkjkczpq6h0Sy7M4c=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNQQjth4UMeUZrKLMJHUJFJU54QwpRUboR9vsWE=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOvjtZq_DDcwoBXvRA4KBkxXUhTQPznZH4vb2Gz=w150-h150-k-no-p']",True
4,dhimas hadistya,https://www.google.com/maps/contrib/101691940658524952345?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVd5LjxzM5rHZ_U_k6SQ3zyGcgZeU9OCmZOLJs7Gv8HTuPFza2V=s120-c-rp-mo-ba3-br100,4.0,2 minggu lalu,"Klo pakai Qris biaya administrasinya ditanggung pengelola, bukan customer",,True
4,Lya Devyana,https://www.google.com/maps/contrib/118159259414573132228?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX4P8RnbJ2sIDG83-QXKNYHU480CfumxldR7Z2bt2Jdl5NT_Ur8=s120-c-rp-mo-ba4-br100,4.0,2 tahun lalu,"Lumayan, wahananya kurang memacu adrenalin. Rollercoaster kecil kurang tinggi gak kenceng. Buat orang dewasa wahananya kurang kenceng. Tapi kalo buat nyenengin anak² kecil udah bagus sih. Untuk mamin harga wajar. Termasuk murah.","['https://lh5.googleusercontent.com/p/AF1QipPpvIEx698sBmw3YgGOLV6AL13lMfz7P7-jetex=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNuKwhoMSSMkDPsQYx5m1YVxBZHO_qyt_i_-WE6=w150-h150-k-no-p']",True
4,Anggela Dwi Arum Sari,https://www.google.com/maps/contrib/103394632458202065078?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWuMYOxbV6Mlho6_RoeE_7cAxXn8Z6GJYcv6Qb4l5Mx0XEu2mui5g=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,"Tiket untuk anak2 bukan di nilai dari umur , tapi berdasarkan tinggi badan , tinggi badan 85cm keatas di kenakan biaya... Banyak wahana yang patut di coba, cocok untuk anak2 dan dewasa, ada kolam renang juga, buka pagi sampai sore","['https://lh5.googleusercontent.com/p/AF1QipPipWjDagvWw5bM8ew94t1sUd9pczgAdYchwiz7=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN2DFcUcvFEMdnCQifHOSr1UH7WvySmljSTIwAA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMjbtdf7WGR7ZA19gL36C9cSMM2_YUgkhyNf_as=w150-h150-k-no-p']",True
